% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.211100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
749 0 +5.321890185e+06 +5.321269075e+06 +5.321269075e+06 -8.9392e-01 +3.1112e+00 +4.0059e-01 -3.1522e+00 -5.0342e-01 -1.4808e+00 +2.1296e-01 -2.0453e-01 +2.8566e+00 -3.7083e-01
754 0 +5.296026940e+06 +5.295405830e+06 +5.295405830e+06 -9.0886e-01 +3.1421e+00 +4.1464e-01 -3.2212e+00 -5.0946e-01 -1.4937e+00 +2.2536e-01 -2.1164e-01 +2.8916e+00 -3.6618e-01
755 0 +5.233565648e+06 +5.232944538e+06 +5.232944538e+06 -8.9342e-01 +3.1561e+00 +4.1329e-01 -3.2924e+00 -5.0395e-01 -1.4724e+00 +2.1364e-01 -2.0472e-01 +2.8795e+00 -3.5818e-01
762 0 +5.188754522e+06 +5.188133412e+06 +5.188133412e+06 -8.6467e-01 +3.1659e+00 +3.9819e-01 -3.3258e+00 -4.9467e-01 -1.4445e+00 +1.8586e-01 -1.8941e-01 +2.8493e+00 -3.5776e-01
769 0 +5.125286182e+06 +5.124665072e+06 +5.124665072e+06 -8.1002e-01 +3.1053e+00 +3.8314e-01 -3.3687e+00 -4.6913e-01 -1.3630e+00 +1.5656e-01 -1.7032e-01 +2.7463e+00 -3.3309e-01
772 0 +5.098221721e+06 +5.097600611e+06 +5.097600611e+06 -8.2222e-01 +3.1388e+00 +4.0971e-01 -3.5326e+00 -4.6880e-01 -1.3563e+00 +1.7554e-01 -1.8066e-01 +2.7792e+00 -3.1054e-01
1084 0 +5.008403421e+06 +5.007782311e+06 +5.007782311e+06 -8.2176e-01 +2.9330e+00 +4.3773e-01 -3.5235e+00 -5.9296e-01 -1.3292e+00 +2.5220e-01 -1.6709e-01 +2.5631e+00 -2.2489e-01
1088 0 +4.997714282e+06 +4.997093172e+06 +4.997093172e+06 -8.1904e-01 +2.9045e+00 +4.3992e-01 -3.5306e+00 -6.2370e-01 -1.3270e+00 +2.6228e-01 -1.6006e-01 +2.5202e+00 -2.1012e-01
1127 0 +4.884789593e+06 +4.884168483e+06 +4.884168483e+06 -8.8024e-01 +2.8683e+00 +4.7885e-01 -3.5973e+00 -8.1470e-01 -1.4225e+00 +3.5449e-01 -1.5083e-01 +2.4554e+00 -1.5957e-01
1142 0 +4.770200055e+06 +4.769578945e+06 +4.769578945e+06 -9.0484e-01 +2.8460e+00 +4.9103e-01 -3.6843e+00 -1.0393e+00 -1.5037e+00 +4.1206e-01 -1.0848e-01 +2.3245e+00 -1.0907e-01
1153 0 +4.693473599e+06 +4.692852489e+06 +4.692852489e+06 -9.8004e-01 +2.8585e+00 +5.4612e-01 -3.9016e+00 -1.2917e+00 -1.6254e+00 +5.2272e-01 -9.1019e-02 +2.2648e+00 -3.7884e-02
1157 0 +4.666170517e+06 +4.665549407e+06 +4.665549407e+06 -9.8028e-01 +2.8426e+00 +5.4278e-01 -3.9547e+00 -1.4433e+00 -1.6681e+00 +5.4552e-01 -5.2037e-02 +2.1525e+00 -5.7635e-03
1187 0 +4.595013659e+06 +4.594392549e+06 +4.594392549e+06 -9.2950e-01 +3.0010e+00 +4.8630e-01 -3.9949e+00 -1.4133e+00 -1.6683e+00 +4.4633e-01 -1.3123e-02 +2.2010e+00 -6.1774e-02
1250 0 +4.570767510e+06 +4.570146400e+06 +4.570146400e+06 -9.3748e-01 +3.0566e+00 +4.5800e-01 -3.9381e+00 -1.5517e+00 -1.7572e+00 +4.3931e-01 +2.9061e-02 +2.1596e+00 -7.9254e-02
1637 0 +4.493561491e+06 +4.492940381e+06 +4.492940381e+06 -8.5433e-01 +2.9903e+00 +2.6487e-01 -3.7949e+00 -1.0784e+00 -1.6166e+00 +2.3885e-01 -2.1416e-04 +2.1955e+00 -1.3441e-01
1652 0 +4.463092903e+06 +4.462471793e+06 +4.462471793e+06 -8.3393e-01 +3.0591e+00 +1.3295e-01 -3.7311e+00 -8.6330e-01 -1.6232e+00 +1.1286e-01 -2.8753e-03 +2.2769e+00 -1.9330e-01
1679 0 +4.393469527e+06 +4.392848417e+06 +4.392848417e+06 -9.2702e-01 +3.0968e+00 +1.3332e-01 -3.6930e+00 -9.3104e-01 -1.7655e+00 +1.6872e-01 -2.4178e-02 +2.3640e+00 -2.0073e-01
1694 0 +4.364596240e+06 +4.363975130e+06 +4.363975130e+06 -9.7172e-01 +3.0635e+00 +7.3380e-02 -3.6253e+00 -7.7386e-01 -1.7994e+00 +1.5057e-01 -6.6685e-02 +2.4442e+00 -2.1311e-01
1795 0 +4.297524068e+06 +4.296902958e+06 +4.296902958e+06 -1.0194e+00 +2.9681e+00 +2.1620e-02 -3.7258e+00 -7.5577e-01 -1.8475e+00 +1.7564e-01 -7.9050e-02 +2.3770e+00 -1.5338e-01
2000 0 +4.286442089e+06 +4.285820979e+06 +4.285820979e+06 -1.0349e+00 +2.9729e+00 -1.5929e-02 -3.8117e+00 -7.4406e-01 -1.8779e+00 +1.6581e-01 -7.6042e-02 +2.3650e+00 -1.3607e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.548200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.781801414e+08 +1.781798866e+08 +1.781798866e+08 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +1.781652770e+08 +1.781650222e+08 +1.781650222e+08 +2.5000e-04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
28 0 +1.780992523e+08 +1.780989975e+08 +1.780989975e+08 +2.1408e-04 +2.0268e-04 -9.4801e-05 -7.6800e-04 +3.6624e-05 -5.5892e-05 +1.9309e-04 +2.5210e-04 -3.4542e-05 +3.4080e-04
39 0 +1.779796341e+08 +1.779793793e+08 +1.779793793e+08 +1.5029e-04 +5.3105e-04 -2.8726e-04 -1.9771e-03 +1.1515e-04 -2.5770e-05 +2.2856e-04 +6.5514e-04 -4.5504e-04 +1.3619e-03
48 0 +1.778506850e+08 +1.778504302e+08 +1.778504302e+08 +5.5342e-04 +8.7584e-04 -9.2272e-04 -2.9440e-03 +2.9478e-04 -1.9614e-04 +4.9276e-04 +8.2409e-04 -4.3640e-04 +2.0599e-03
